"id","timestamp","drop_count","drop_rate","avg_drop_rate","weight","delta_weight","fluctuation_deviation","status","alert","status_color","created_at"
"6588","1:25:6","6370","103.45","103.45","153.99","-0.146","0","Normal","0","green","2025-10-18 14:31:22"
"6589","1:25:7","6371","103.45","103.45","153.88","-0.105","0","Normal","0","green","2025-10-18 14:31:23"
"6590","1:25:8","6372","104.35","103.63","153.88","0","0.7","Normal","0","green","2025-10-18 14:31:23"
"6591","1:25:8","6372","104.35","103.63","153.79","-0.096","0.7","Normal","0","green","2025-10-18 14:31:24"
"6592","1:25:9","6374","103.45","103.45","153.71","-0.079","0","Normal","0","green","2025-10-18 14:31:25"
"6593","1:25:9","6375","103.45","103.45","153.71","0","0","Normal","0","green","2025-10-18 14:31:25"
"6594","1:25:10","6376","103.45","103.45","153.63","-0.074","0","Normal","0","green","2025-10-18 14:31:26"
"6595","1:25:11","6377","103.45","103.27","153.63","0","0.17","Normal","0","green","2025-10-18 14:31:26"
"6596","1:25:11","6378","103.45","103.45","153.47","-0.164","0","Normal","0","green","2025-10-18 14:31:27"
"6597","1:25:12","6380","103.45","103.45","153.41","-0.065","0","Normal","0","green","2025-10-18 14:31:28"
"6598","1:25:13","6380","103.45","103.45","153.29","-0.115","0","Normal","0","green","2025-10-18 14:31:28"
"6599","1:25:13","6382","103.45","103.63","153.19","-0.104","0.17","Normal","0","green","2025-10-18 14:31:30"
"6600","1:25:14","6383","103.45","103.63","153.24","0.057","0.17","Normal","0","green","2025-10-18 14:31:30"
"6601","1:25:15","6385","103.45","103.45","153.07","-0.173","0","Normal","0","green","2025-10-18 14:31:31"
"6602","1:25:16","6386","104.35","103.45","153.07","0","0.87","Normal","0","green","2025-10-18 14:31:31"
"6603","1:25:16","6386","104.35","103.45","152.92","-0.148","0.87","Normal","0","green","2025-10-18 14:31:32"
"6604","1:25:17","6388","103.45","103.45","152.84","-0.081","0","Normal","0","green","2025-10-18 14:31:33"
"6605","1:25:18","6389","102.56","103.45","152.84","0","0.85","Normal","0","green","2025-10-18 14:31:33"
"6606","1:25:18","6389","102.56","103.45","152.81","-0.033","0.85","Normal","0","green","2025-10-18 14:31:33"
"6607","1:25:19","6391","104.35","103.41","152.71","-0.099","0.9","Normal","0","green","2025-10-18 14:31:34"
"6608","1:25:19","6392","103.45","103.41","152.71","0","0.03","Normal","0","green","2025-10-18 14:31:35"
"6609","1:25:20","6393","103.45","103.41","152.61","-0.101","0.03","Normal","0","green","2025-10-18 14:31:36"
"6610","1:25:21","6394","103.45","103.59","152.51","-0.097","0.14","Normal","0","green","2025-10-18 14:31:36"
"6611","1:25:21","6395","103.45","103.63","152.51","0","0.17","Normal","0","green","2025-10-18 14:31:37"
"6612","1:25:22","6396","103.45","103.45","152.45","-0.057","0","Normal","0","green","2025-10-18 14:31:38"
"6613","1:25:23","6398","104.35","103.77","152.42","-0.037","0.56","Normal","0","green","2025-10-18 14:31:39"
"6614","1:25:23","6399","104.35","103.95","152.31","-0.108","0.38","Normal","0","green","2025-10-18 14:31:39"
"6615","1:25:24","6400","103.45","103.95","152.31","0","0.48","Normal","0","green","2025-10-18 14:31:40"
"6616","1:25:24","6401","104.35","104.13","152.15","-0.155","0.21","Normal","0","green","2025-10-18 14:31:40"
"6617","1:25:25","6402","103.45","103.99","152.17","0.019","0.52","Normal","0","green","2025-10-18 14:31:41"
"6618","1:25:26","6403","104.35","103.99","152.17","0","0.35","Normal","0","green","2025-10-18 14:31:41"
"6619","1:25:26","6403","104.35","103.99","152.07","-0.097","0.35","Normal","0","green","2025-10-18 14:31:42"
"6620","1:25:27","6405","104.35","103.77","151.96","-0.119","0.56","Normal","0","green","2025-10-18 14:31:42"
"6621","1:25:27","6406","104.35","103.77","151.96","0","0.56","Normal","0","green","2025-10-18 14:31:43"
"6622","1:25:28","6407","103.45","103.77","151.76","-0.198","0.31","Normal","0","green","2025-10-18 14:31:44"
"6623","1:25:29","6408","103.45","103.59","151.76","0","0.14","Normal","0","green","2025-10-18 14:31:44"
"6624","1:25:29","6409","103.45","103.81","151.7","-0.061","0.34","Normal","0","green","2025-10-18 14:31:45"
"6625","1:25:30","6410","103.45","103.63","151.68","-0.014","0.17","Normal","0","green","2025-10-18 14:31:46"
"6626","1:25:30","6411","104.35","103.63","151.68","0","0.7","Normal","0","green","2025-10-18 14:31:46"
"6627","1:25:31","6412","103.45","103.63","151.54","-0.144","0.17","Normal","0","green","2025-10-18 14:31:47"
"6628","1:25:32","6413","104.35","103.81","151.5","-0.037","0.52","Normal","0","green","2025-10-18 14:31:47"
"6629","1:25:32","6414","102.56","103.63","151.5","0","1.03","Normal","0","green","2025-10-18 14:31:48"
"6630","1:25:33","6415","102.56","103.45","151.42","-0.085","0.85","Normal","0","green","2025-10-18 14:31:48"
"6631","1:25:33","6416","104.35","103.45","151.32","-0.093","0.87","Normal","0","green","2025-10-18 14:31:49"
"6632","1:25:34","6417","103.45","103.45","151.32","0","0","Normal","0","green","2025-10-18 14:31:50"
"6633","1:25:34","6418","104.35","103.45","151.15","-0.168","0.87","Normal","0","green","2025-10-18 14:31:50"
"6634","1:25:35","6419","101.69","103.27","151.15","0","1.53","Normal","0","green","2025-10-18 14:31:50"
"6635","1:25:35","6420","103.27","103.41","151.09","-0.061","0.14","Normal","0","green","2025-10-18 14:31:51"
"6636","1:25:36","6421","104.35","103.41","150.98","-0.112","0.9","Normal","0","green","2025-10-18 14:31:52"
"6637","1:25:37","6422","103.45","103.41","150.98","0","0.03","Normal","0","green","2025-10-18 14:31:53"
"6638","1:25:38","6423","103.45","103.23","150.89","-0.09","0.21","Normal","0","green","2025-10-18 14:31:53"
"6639","1:25:38","6425","103.45","103.45","150.88","-0.015","0","Normal","0","green","2025-10-18 14:31:54"
"6640","1:25:39","6426","103.45","103.27","150.82","-0.051","0.17","Normal","0","green","2025-10-18 14:31:55"
"6641","1:25:40","6427","100.67","102.7","150.7","-0.121","1.98","Normal","0","green","2025-10-18 14:31:55"
"6642","1:25:40","6428","104.35","102.88","150.7","0","1.43","Normal","0","green","2025-10-18 14:31:56"
"6643","1:25:41","6429","100.84","102.53","150.59","-0.114","1.65","Normal","0","green","2025-10-18 14:31:56"
"6644","1:25:41","6430","103.45","102.53","150.55","-0.044","0.9","Normal","0","green","2025-10-18 14:31:57"
"6645","1:25:42","6431","104.35","102.7","150.55","0","1.6","Normal","0","green","2025-10-18 14:31:58"
"6646","1:25:42","6432","102.56","103.09","150.51","-0.032","0.51","Normal","0","green","2025-10-18 14:31:58"
"6647","1:25:43","6433","102.56","102.74","150.4","-0.117","0.17","Normal","0","green","2025-10-18 14:31:59"
"6648","1:25:44","6434","101.52","102.88","150.4","0","1.32","Normal","0","green","2025-10-18 14:31:59"
"6649","1:25:44","6435","104.35","103.06","150.25","-0.146","1.25","Normal","0","green","2025-10-18 14:32:00"
"6650","1:25:45","6436","102.56","102.7","150.1","-0.154","0.14","Normal","0","green","2025-10-18 14:32:01"
"6651","1:25:45","6437","103.45","102.88","150.1","0","0.55","Normal","0","green","2025-10-18 14:32:01"
"6652","1:25:47","6439","102.56","103.09","150.1","-0.001","0.51","Normal","0","green","2025-10-18 14:32:02"
"6653","1:25:47","6441","103.27","102.7","149.96","-0.136","0.55","Normal","0","green","2025-10-18 14:32:03"
"6654","1:25:48","6442","103.45","102.7","149.84","-0.121","0.72","Normal","0","green","2025-10-18 14:32:04"
"6655","1:25:49","6443","102.56","102.7","149.82","-0.017","0.14","Normal","0","green","2025-10-18 14:32:05"
"6656","1:25:49","6444","102.56","102.7","149.82","0","0.14","Normal","0","green","2025-10-18 14:32:05"
"6657","1:25:50","6445","102.56","102.88","149.82","0","0.31","Normal","0","green","2025-10-18 14:32:05"
"6658","1:25:51","6446","101.69","102.56","149.63","-0.194","0.85","Normal","0","green","2025-10-18 14:32:06"
"6659","1:25:51","6447","103.45","102.56","149.53","-0.099","0.86","Normal","0","green","2025-10-18 14:32:07"
"6660","1:25:52","6448","101.52","102.35","149.53","0","0.81","Normal","0","green","2025-10-18 14:32:07"
"6661","1:25:52","6448","101.52","102.35","149.53","0","0.81","Normal","0","green","2025-10-18 14:32:08"
"6662","1:25:53","6450","100.84","102.18","149.47","-0.056","1.31","Normal","0","green","2025-10-18 14:32:09"
"6663","1:25:54","6451","103.45","102.53","149.38","-0.096","0.9","Normal","0","green","2025-10-18 14:32:09"
"6664","1:25:54","6451","103.45","102.53","149.38","0","0.9","Normal","0","green","2025-10-18 14:32:10"
"6665","1:25:55","6453","102.56","102.74","149.34","-0.043","0.17","Normal","0","green","2025-10-18 14:32:11"
"6666","1:25:55","6454","101.69","102.39","149.25","-0.087","0.68","Normal","0","green","2025-10-18 14:32:11"
"6667","1:25:56","6455","103.27","102.88","149.1","-0.147","0.38","Normal","0","green","2025-10-18 14:32:12"
"6668","1:25:57","6456","101.69","102.53","149.1","0","0.81","Normal","0","green","2025-10-18 14:32:12"
"6669","1:25:57","6457","103.45","102.53","149.02","-0.078","0.9","Normal","0","green","2025-10-18 14:32:13"
"6670","1:25:58","6458","101.69","102.35","148.92","-0.101","0.64","Normal","0","green","2025-10-18 14:32:14"
"6671","1:25:59","6460","100.84","102.21","148.85","-0.075","1.34","Normal","0","green","2025-10-18 14:32:15"
"6672","1:26:0","6461","102.56","102.39","148.8","-0.046","0.17","Normal","0","green","2025-10-18 14:32:15"
"6673","1:26:0","6462","101.69","102.04","148.8","0","0.34","Normal","0","green","2025-10-18 14:32:16"
"6674","1:26:1","6463","103.27","102.35","148.69","-0.107","0.89","Normal","0","green","2025-10-18 14:32:16"
"6675","1:26:1","6464","100.84","101.83","148.69","-0.008","0.97","Normal","0","green","2025-10-18 14:32:17"
"6676","1:26:1","6464","100.84","101.83","148.69","0","0.97","Normal","0","green","2025-10-18 14:32:17"
"6677","1:26:2","6466","100.84","102.01","148.61","-0.081","1.14","Normal","0","green","2025-10-18 14:32:18"
"6678","1:26:3","6467","103.45","102.35","148.46","-0.142","1.07","Normal","0","green","2025-10-18 14:32:19"
"6679","1:26:4","6468","100.84","101.87","148.46","0","1.01","Normal","0","green","2025-10-18 14:32:19"
"6680","1:26:5","6470","101.52","101.83","148.36","-0.108","0.3","Normal","0","green","2025-10-18 14:32:21"
"6681","1:26:5","6471","100.84","101.83","148.36","0","0.97","Normal","0","green","2025-10-18 14:32:21"
"6682","1:26:6","6472","102.56","101.66","148.19","-0.161","0.89","Normal","0","green","2025-10-18 14:32:21"
"6683","1:26:6","6473","100.84","101.66","148.19","0","0.81","Normal","0","green","2025-10-18 14:32:22"
"6684","1:26:7","6474","103.45","101.83","148.13","-0.06","1.59","Normal","0","green","2025-10-18 14:32:23"
"6685","1:26:8","6475","100","101.52","148.06","-0.072","1.5","Normal","0","green","2025-10-18 14:32:23"
"6686","1:26:8","6476","103.45","102.04","148.06","0","1.38","Normal","0","green","2025-10-18 14:32:24"
"6687","1:26:9","6478","103.45","102.01","147.78","-0.28","1.41","Normal","0","green","2025-10-18 14:32:25"
"6688","1:26:10","6479","100.84","101.49","147.78","0","0.64","Normal","0","green","2025-10-18 14:32:26"
"6689","1:26:11","6481","101.69","101.49","147.5","-0.279","0.2","Normal","0","green","2025-10-18 14:32:27"
"6690","1:26:12","6482","101.69","101.87","147.5","0","0.17","Normal","0","green","2025-10-18 14:32:28"
"6691","1:26:13","6483","100","101.18","147.52","0.015","1.17","Normal","0","green","2025-10-18 14:32:29"
"6692","1:26:14","6485","100","101.35","147.47","-0.053","1.33","Normal","0","green","2025-10-18 14:32:29"
"6693","1:26:14","6486","102.56","101.52","147.39","-0.071","1.03","Normal","0","green","2025-10-18 14:32:30"
"6694","1:26:15","6487","100","101.18","147.3","-0.093","1.17","Normal","0","green","2025-10-18 14:32:31"
"6695","1:26:15","6488","102.56","101.69","147.3","0","0.85","Normal","0","green","2025-10-18 14:32:31"
"6696","1:26:16","6489","100","101.01","147.23","-0.071","1","Normal","0","green","2025-10-18 14:32:32"
"6697","1:26:16","6490","102.56","101.52","147.05","-0.182","1.03","Normal","0","green","2025-10-18 14:32:32"
"6698","1:26:17","6491","100","101.01","147.05","0","1","Normal","0","green","2025-10-18 14:32:33"
"6699","1:26:18","6493","100","100.98","146.85","-0.196","0.97","Normal","0","green","2025-10-18 14:32:34"
"6700","1:26:19","6494","102.56","101.49","146.85","0","1.06","Normal","0","green","2025-10-18 14:32:35"
"6701","1:26:20","6495","100","100.98","146.79","-0.068","0.97","Normal","0","green","2025-10-18 14:32:35"
"6702","1:26:20","6496","102.56","101.49","146.8","0.011","1.06","Normal","0","green","2025-10-18 14:32:36"
"6703","1:26:21","6497","100","101.01","146.8","0","1","Normal","0","green","2025-10-18 14:32:36"
"6704","1:26:21","6497","100","101.01","146.8","0","1","Normal","0","green","2025-10-18 14:32:37"
"6705","1:26:22","6499","102.39","100.98","146.74","-0.057","1.4","Normal","0","green","2025-10-18 14:32:38"
"6706","1:26:23","6500","100","100.98","146.56","-0.176","0.97","Normal","0","green","2025-10-18 14:32:38"
"6707","1:26:24","6502","99.17","100.81","146.53","-0.035","1.62","Normal","0","green","2025-10-18 14:32:40"
"6708","1:26:24","6503","102.56","101.32","146.41","-0.121","1.23","Normal","0","green","2025-10-18 14:32:40"
"6709","1:26:25","6504","100","100.84","146.25","-0.161","0.83","Normal","0","green","2025-10-18 14:32:40"
"6710","1:26:25","6505","102.56","101.35","146.25","0","1.2","Normal","0","green","2025-10-18 14:32:41"
"6711","1:26:26","6506","99.83","100.81","146.22","-0.025","0.97","Normal","0","green","2025-10-18 14:32:42"
"6712","1:26:26","6506","99.83","100.81","146.22","0","0.97","Normal","0","green","2025-10-18 14:32:42"
"6713","1:26:27","6508","100.84","100.81","146.15","-0.071","0.03","Normal","0","green","2025-10-18 14:32:43"
"6714","1:26:28","6509","100","100.81","146.14","-0.01","0.8","Normal","0","green","2025-10-18 14:32:44"
"6715","1:26:29","6510","101.69","100.64","146.03","-0.115","1.05","Normal","0","green","2025-10-18 14:32:45"
"6716","1:26:30","6512","101.69","100.84","145.85","-0.179","0.85","Normal","0","green","2025-10-18 14:32:46"
"6717","1:26:30","6513","99.17","100.5","145.76","-0.085","1.32","Normal","0","green","2025-10-18 14:32:46"
"6718","1:26:31","6515","100","100.67","145.6","-0.158","0.67","Normal","0","green","2025-10-18 14:32:47"
"6719","1:26:32","6515","100","100.67","157.08","11.48","0.67","Normal","0","green","2025-10-18 14:32:48"
"6720","1:26:33","6517","105.26","86.08","146.64","-10.447","22.28","Normal","0","green","2025-10-18 14:32:49"
"6721","1:26:34","6518","103.45","86.71","158.81","12.169","19.31","Normal","0","green","2025-10-18 14:32:50"
"6722","1:26:34","6519","98.36","86.08","158.81","0","14.26","Normal","0","green","2025-10-18 14:32:50"
"6723","1:26:35","6520","91.6","84.75","146.52","-12.282","8.09","Normal","0","green","2025-10-18 14:32:51"
"6724","1:26:36","6521","89.42","97.21","145.28","-1.242","8.02","Normal","0","green","2025-10-18 14:32:52"
"6725","1:26:36","6522","89.55","94.16","145.28","0","4.9","Normal","0","green","2025-10-18 14:32:52"
"6726","1:26:37","6523","87.59","91.16","145.27","-0.015","3.91","Normal","0","green","2025-10-18 14:32:53"
"6727","1:26:38","6524","89.55","89.53","145.1","-0.171","0.03","Normal","0","green","2025-10-18 14:32:53"
"6728","1:26:38","6525","87.59","88.73","145.1","0","1.28","Normal","0","green","2025-10-18 14:32:54"
"6729","1:26:40","6527","86.83","87.69","145.04","-0.054","0.98","Normal","0","green","2025-10-18 14:32:56"
"6730","1:26:40","6528","86.96","87.57","145.01","-0.029","0.7","Normal","0","green","2025-10-18 14:32:56"
"6731","1:26:41","6528","86.96","87.57","145.01","0","0.7","Normal","0","green","2025-10-18 14:32:56"
"6732","1:26:41","6529","86.33","86.93","144.85","-0.16","0.69","Normal","0","green","2025-10-18 14:32:57"
"6733","1:26:42","6530","86.33","86.68","144.85","0","0.4","Normal","0","green","2025-10-18 14:32:57"
"6734","1:26:42","6531","85.71","86.43","144.83","-0.025","0.83","Normal","0","green","2025-10-18 14:32:58"
"6735","1:26:43","6532","85.71","86.21","144.7","-0.126","0.57","Normal","0","green","2025-10-18 14:32:59"
"6736","1:26:44","6533","86.21","86.06","144.62","-0.08","0.17","Normal","0","green","2025-10-18 14:33:00"
"6737","1:26:45","6534","85.71","85.94","144.56","-0.062","0.26","Normal","0","green","2025-10-18 14:33:00"
"6738","1:26:45","6535","85.71","85.81","144.56","0","0.11","Normal","0","green","2025-10-18 14:33:01"
"6739","1:26:46","6535","85.71","85.81","144.52","-0.043","0.11","Normal","0","green","2025-10-18 14:33:01"
"6740","1:26:47","6537","85.71","85.81","144.46","-0.061","0.11","Normal","0","green","2025-10-18 14:33:03"
"6741","1:26:47","6538","85.71","85.71","144.33","-0.129","0","Normal","0","green","2025-10-18 14:33:03"
"6742","1:26:48","6539","86.21","85.81","144.33","0","0.46","Normal","0","green","2025-10-18 14:33:04"
"6743","1:26:49","6540","85.71","85.81","144.25","-0.076","0.11","Normal","0","green","2025-10-18 14:33:05"
"6744","1:26:49","6541","86.33","85.94","144.14","-0.108","0.46","Normal","0","green","2025-10-18 14:33:06"
"6745","1:26:50","6542","85.71","85.94","144.13","-0.01","0.26","Normal","0","green","2025-10-18 14:33:06"
"6746","1:26:51","6543","84.51","85.69","144","-0.132","1.38","Normal","0","green","2025-10-18 14:33:07"
"6747","1:26:52","6544","86.33","85.71","144","0","0.72","Normal","0","green","2025-10-18 14:33:07"
"6748","1:26:52","6545","85.11","85.59","144.01","0.01","0.57","Normal","0","green","2025-10-18 14:33:08"
"6749","1:26:53","6546","85.71","85.47","143.95","-0.064","0.29","Normal","0","green","2025-10-18 14:33:09"
"6750","1:26:54","6547","85.11","85.35","143.91","-0.04","0.28","Normal","0","green","2025-10-18 14:33:10"
"6751","1:26:54","6548","85.71","85.59","143.91","0","0.14","Normal","0","green","2025-10-18 14:33:10"
"6752","1:26:55","6549","84.51","85.23","143.78","-0.125","0.85","Normal","0","green","2025-10-18 14:33:11"
"6753","1:26:56","6550","85.71","85.35","143.73","-0.054","0.43","Normal","0","green","2025-10-18 14:33:12"
"6754","1:26:57","6551","84.51","85.11","143.66","-0.062","0.7","Normal","0","green","2025-10-18 14:33:12"
"6755","1:26:57","6552","84.99","85.08","143.6","-0.067","0.11","Normal","0","green","2025-10-18 14:33:13"
"6756","1:26:58","6553","84.51","84.84","143.6","0","0.39","Normal","0","green","2025-10-18 14:33:14"
"6757","1:26:59","6554","85.71","85.08","143.58","-0.018","0.74","Normal","0","green","2025-10-18 14:33:14"
"6758","1:26:59","6555","83.33","84.6","143.38","-0.197","1.5","Normal","0","green","2025-10-18 14:33:15"
"6759","1:27:0","6555","83.33","84.6","143.38","0","1.5","Normal","0","green","2025-10-18 14:33:15"
"6760","1:27:1","6557","83.33","84.51","143.39","0.006","1.39","Normal","0","green","2025-10-18 14:33:16"
"6761","1:27:1","6558","85.71","84.75","143.39","0","1.14","Normal","0","green","2025-10-18 14:33:17"
"6762","1:27:2","6558","85.71","84.75","143.23","-0.16","1.14","Normal","0","green","2025-10-18 14:33:17"
"6763","1:27:2","6559","83.33","84.27","143.23","0","1.11","Normal","0","green","2025-10-18 14:33:18"
"6764","1:27:3","6560","85.71","84.75","143.19","-0.036","1.14","Normal","0","green","2025-10-18 14:33:19"
"6765","1:27:4","6561","83.33","84.27","143.1","-0.097","1.11","Normal","0","green","2025-10-18 14:33:19"
"6766","1:27:4","6561","83.33","84.27","143.1","0","1.11","Normal","0","green","2025-10-18 14:33:20"
"6767","1:27:6","6564","84.51","84.51","143.03","-0.068","0","Normal","0","green","2025-10-18 14:33:21"
"6768","1:27:6","6565","83.33","84.03","142.85","-0.173","0.83","Normal","0","green","2025-10-18 14:33:22"
"6769","1:27:7","6565","83.33","84.03","142.85","0","0.83","Normal","0","green","2025-10-18 14:33:23"
"6770","1:27:8","6567","83.33","83.92","142.82","-0.033","0.69","Normal","0","green","2025-10-18 14:33:23"
"6771","1:27:9","6568","85.11","84.15","142.77","-0.053","1.13","Normal","0","green","2025-10-18 14:33:24"
"6772","1:27:9","6568","85.11","84.15","142.77","0","1.13","Normal","0","green","2025-10-18 14:33:25"
"6773","1:27:10","6570","85.11","84.15","142.59","-0.178","1.13","Normal","0","green","2025-10-18 14:33:26"
"6774","1:27:11","6571","82.76","83.8","142.52","-0.071","1.24","Normal","0","green","2025-10-18 14:33:26"
"6775","1:27:11","6571","82.76","83.8","142.52","0","1.24","Normal","0","green","2025-10-18 14:33:27"
"6776","1:27:11","6572","84.99","84.13","142.52","0","1.02","Normal","0","green","2025-10-18 14:33:27"
"6777","1:27:12","6573","82.76","83.66","142.43","-0.089","1.08","Normal","0","green","2025-10-18 14:33:28"
"6778","1:27:13","6573","82.76","83.66","142.35","-0.085","1.08","Normal","0","green","2025-10-18 14:33:28"
"6779","1:27:14","6575","82.76","83.54","142.25","-0.099","0.94","Normal","0","green","2025-10-18 14:33:29"
"6780","1:27:14","6576","84.51","83.89","142.15","-0.101","0.73","Normal","0","green","2025-10-18 14:33:30"
"6781","1:27:15","6577","82.76","83.45","142.15","0","0.83","Normal","0","green","2025-10-18 14:33:31"
"6782","1:27:16","6578","84.39","83.78","142.12","-0.025","0.73","Normal","0","green","2025-10-18 14:33:32"
"6783","1:27:16","6579","82.76","83.43","142.04","-0.078","0.8","Normal","0","green","2025-10-18 14:33:32"
"6784","1:27:17","6579","82.76","83.43","142.04","0","0.8","Normal","0","green","2025-10-18 14:33:33"
"6785","1:27:18","6581","82.76","83.31","141.99","-0.049","0.66","Normal","0","green","2025-10-18 14:33:34"
"6786","1:27:19","6582","83.92","83.54","141.99","0","0.45","Normal","0","green","2025-10-18 14:33:34"
"6787","1:27:19","6583","83.33","83.33","141.91","-0.086","0","Normal","0","green","2025-10-18 14:33:35"
"6788","1:27:20","6584","83.33","83.45","141.86","-0.05","0.14","Normal","0","green","2025-10-18 14:33:36"
"6789","1:27:21","6585","82.76","83.22","141.73","-0.128","0.55","Normal","0","green","2025-10-18 14:33:37"
"6790","1:27:21","6585","82.76","83.22","141.73","0","0.55","Normal","0","green","2025-10-18 14:33:37"
"6791","1:27:22","6587","83.92","83.22","141.76","0.028","0.84","Normal","0","green","2025-10-18 14:33:38"
"6792","1:27:23","6588","82.19","82.99","141.6","-0.162","0.96","Normal","0","green","2025-10-18 14:33:39"
"6793","1:27:23","6589","83.33","82.99","141.66","0.062","0.42","Normal","0","green","2025-10-18 14:33:39"
"6794","1:27:24","6590","82.76","82.99","141.53","-0.129","0.28","Normal","0","green","2025-10-18 14:33:40"
"6795","1:27:25","6591","83.33","83.1","141.43","-0.096","0.28","Normal","0","green","2025-10-18 14:33:41"
"6796","1:27:26","6592","82.76","82.87","141.43","0","0.14","Normal","0","green","2025-10-18 14:33:41"
"6797","1:27:26","6592","82.76","82.87","141.29","-0.144","0.14","Normal","0","green","2025-10-18 14:33:42"
"6798","1:27:27","6593","83.33","83.1","141.29","0","0.28","Normal","0","green","2025-10-18 14:33:42"
"6799","1:27:27","6594","82.76","82.99","141.18","-0.107","0.28","Normal","0","green","2025-10-18 14:33:43"
"6800","1:27:28","6595","82.76","82.99","141.19","0.007","0.28","Normal","0","green","2025-10-18 14:33:44"
"6801","1:27:28","6595","82.76","82.99","141.19","0","0.28","Normal","0","green","2025-10-18 14:33:44"
"6802","1:27:29","6597","82.76","82.87","141.12","-0.067","0.14","Normal","0","green","2025-10-18 14:33:45"
"6803","1:27:30","6598","82.76","82.76","141.05","-0.074","0","Normal","0","green","2025-10-18 14:33:46"
"6804","1:27:30","6598","82.76","82.76","141.05","0","0","Normal","0","green","2025-10-18 14:33:46"
"6805","1:27:31","6599","82.76","82.76","140.88","-0.167","0","Normal","0","green","2025-10-18 14:33:47"
"6806","1:27:32","6600","82.76","82.76","140.83","-0.056","0","Normal","0","green","2025-10-18 14:33:47"
"6807","1:27:32","6601","82.19","82.64","140.83","0","0.55","Normal","0","green","2025-10-18 14:33:48"
"6808","1:27:33","6602","82.76","82.64","140.85","0.019","0.14","Normal","0","green","2025-10-18 14:33:49"
"6809","1:27:34","6603","82.76","82.64","140.76","-0.089","0.14","Normal","0","green","2025-10-18 14:33:50"
"6810","1:27:34","6604","82.76","82.64","140.61","-0.147","0.14","Normal","0","green","2025-10-18 14:33:50"
"6811","1:27:35","6605","82.64","82.62","140.62","0.011","0.03","Normal","0","green","2025-10-18 14:33:51"
"6812","1:27:36","6606","82.19","82.62","140.57","-0.051","0.52","Normal","0","green","2025-10-18 14:33:52"
"6813","1:27:36","6606","82.19","82.62","140.57","0","0.52","Normal","0","green","2025-10-18 14:33:52"
"6814","1:27:37","6607","82.76","82.62","140.57","0","0.17","Normal","0","green","2025-10-18 14:33:53"
"6815","1:27:37","6608","82.19","82.51","140.47","-0.104","0.38","Normal","0","green","2025-10-18 14:33:53"
"6816","1:27:38","6609","82.76","82.51","140.46","-0.01","0.3","Normal","0","green","2025-10-18 14:33:54"
"6817","1:27:39","6609","82.76","82.51","140.46","0","0.3","Normal","0","green","2025-10-18 14:33:54"
"6818","1:27:40","6611","82.64","82.51","140.42","-0.036","0.17","Normal","0","green","2025-10-18 14:33:56"
"6819","1:27:41","6612","82.19","82.39","140.33","-0.09","0.25","Normal","0","green","2025-10-18 14:33:56"
"6820","1:27:41","6613","82.76","82.51","140.33","0","0.3","Normal","0","green","2025-10-18 14:33:57"
"6821","1:27:42","6614","82.76","82.51","140.16","-0.168","0.3","Normal","0","green","2025-10-18 14:33:58"
"6822","1:27:43","6616","82.08","82.39","140.1","-0.062","0.38","Normal","0","green","2025-10-18 14:33:59"
"6823","1:27:44","6617","82.19","82.39","140.1","0","0.25","Normal","0","green","2025-10-18 14:34:00"
"6824","1:27:44","6617","82.19","82.39","139.99","-0.108","0.25","Normal","0","green","2025-10-18 14:34:00"
"6825","1:27:45","6618","82.19","82.28","139.99","0","0.11","Normal","0","green","2025-10-18 14:34:01"
"6826","1:27:46","6619","82.19","82.17","139.88","-0.117","0.03","Normal","0","green","2025-10-18 14:34:02"
"6827","1:27:47","6621","82.19","82.19","139.74","-0.132","0","Normal","0","green","2025-10-18 14:34:03"
"6828","1:27:48","6622","82.19","82.19","139.74","0","0","Normal","0","green","2025-10-18 14:34:03"
"6829","1:27:48","6622","82.19","82.19","139.66","-0.087","0","Normal","0","green","2025-10-18 14:34:04"
"6830","1:27:49","6624","82.19","82.19","139.63","-0.028","0","Normal","0","green","2025-10-18 14:34:05"
"6831","1:27:50","6625","81.63","82.08","139.5","-0.125","0.54","Normal","0","green","2025-10-18 14:34:06"
"6832","1:27:51","6627","82.19","82.19","139.43","-0.071","0","Normal","0","green","2025-10-18 14:34:07"
"6833","1:27:52","6628","82.19","82.19","139.33","-0.101","0","Normal","0","green","2025-10-18 14:34:08"
"6834","1:27:53","6629","82.19","82.19","139.28","-0.054","0","Normal","0","green","2025-10-18 14:34:08"
"6835","1:27:53","6630","81.63","82.19","139.23","-0.049","0.68","Normal","0","green","2025-10-18 14:34:09"
"6836","1:27:54","6631","82.19","82.08","139.09","-0.139","0.14","Normal","0","green","2025-10-18 14:34:10"
"6837","1:27:55","6631","82.19","82.08","139.09","0","0.14","Normal","0","green","2025-10-18 14:34:10"
"6838","1:27:56","6633","82.19","82.08","139.1","0.006","0.14","Normal","0","green","2025-10-18 14:34:11"
"6839","1:27:56","6634","82.19","82.08","139.1","0.001","0.14","Normal","0","green","2025-10-18 14:34:12"
"6840","1:27:57","6635","82.19","82.19","139.05","-0.044","0","Normal","0","green","2025-10-18 14:34:13"
"6841","1:27:58","6636","81.52","82.06","139.05","0","0.65","Normal","0","green","2025-10-18 14:34:14"
"6842","1:27:59","6637","83.33","82.28","138.81","-0.24","1.28","Normal","0","green","2025-10-18 14:34:14"
